mol,SMILES_RESULT,Chemspace_ID,Product_type,Price_for_1_mg_pack__USD,Cheapest_pack_size,Cheapest_pack_cost__USD,Supplier,$File,SMILES_QUERY
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583119872,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583120128,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=CC=C1Cl,CSRS8030119614557355025551583120384,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C(Cl)=CC=C1,CSRS8030119614557355025551583120640,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1,CSRS8030119614557355025551583120896,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=CC=C1Cl,CSRS8030119614557355025551583121152,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=C1Cl,CSRS8030119614557355025551583121408,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Br)C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1,COC1=CC=C(Br)C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1,CSRS8030119614557355025551583121664,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=CC=C1Br,COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=CC=C1Br,CSRS8030119614557355025551583121920,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=C1Br,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=C1Br,CSRS8030119614557355025551583122176,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Br)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,COC1=CC(Br)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583122432,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Br)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,COC1=CC=C(Br)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583122688,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C(Br)=C1,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C(Br)=C1,CSRS8030119614557355025551583122944,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Br)=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1,COC1=CC(Br)=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1,CSRS8030119614557355025551583123200,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1Br,COC1=CC=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)=C1Br,CSRS8030119614557355025551583123456,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=CC=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583123712,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=CC=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583123968,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=CC=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583124224,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=CC=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583124480,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C(Cl)=CC=C1,CSRS8030119614557355025551583124736,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC(Cl)=C1)C(F)(F)F,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583124992,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1Cl)C(F)(F)F,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1Cl)C(F)(F)F,CSRS8030119614557355025551583125248,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C(Cl)=CC=C1,CSRS8030119614557355025551583125504,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C=CC=C1Cl,CSRS8030119614557355025551583125760,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC(Cl)=C1)C(F)(F)F,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583126016,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C(Cl)=CC=C1,CSRS8030119614557355025551583126272,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C=C1Cl,CSRS8030119614557355025551583126528,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)C(Cl)=C1,CSRS8030119614557355025551583126784,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C(Cl)=C1,CSRS8030119614557355025551583127040,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C=CC=C1Cl,CSRS8030119614557355025551583127296,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C=C1Cl,CSRS8030119614557355025551583127552,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)=CC=C1Cl,CSRS8030119614557355025551583127808,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C=CC=C1Cl,CSRS8030119614557355025551583128064,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)=C1,CSRS8030119614557355025551583128320,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=C(Cl)C=C1)C(F)(F)F,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=C(Cl)C=C1)C(F)(F)F,CSRS8030119614557355025551583128576,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)=C1,CSRS8030119614557355025551583128832,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=C(Cl)C=C2)C(F)(F)F)=CC=C1Cl,CSRS8030119614557355025551583129088,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=C(Cl)C=C1)C(F)(F)F,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(O)(C1=CC=C(Cl)C=C1)C(F)(F)F,CSRS8030119614557355025551583129344,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)C=C1Cl,CSRS8030119614557355025551583129600,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)=C1,CSRS8030119614557355025551583129856,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC(Cl)=C2)C(F)(F)F)C(Cl)=C1,CSRS8030119614557355025551583130112,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2Cl)C(F)(F)F)=CC=C1Cl,CSRS8030119614557355025551583130368,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1Cl)C(F)(F)F,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1Cl)C(F)(F)F,CSRS8030119614557355025551583130624,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=C(F)C=CC=C1F)(C1=CC=CC=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=C(F)C=CC=C1F)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583130880,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=CC(C)=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,COC1=CC=CC(C)=C1NC(=O)C(=O)NCC(O)(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583131136,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NC(C2=CC=CC=C2)C(F)(F)F)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NC(C2=CC=CC=C2)C(F)(F)F)C=CC=C1Cl,CSRS8030119614557355025551583131392,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(C2=CC=CC=C2)C(F)(F)F)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NC(C2=CC=CC=C2)C(F)(F)F)C=C1Cl,CSRS8030119614557355025551583131648,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(C1=CC=CC=C1)C(F)(F)F,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(C1=CC=CC=C1)C(F)(F)F,CSRS8030119614557355025551583131904,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=C1,COC1=CC=C(NC(=O)C(=O)NCC(O)(C2=CC=CC=C2)C(F)(F)F)C=C1,CSRS8030119614557355025551583132160,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=CC=C1Cl)C(F)(F)F,OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=CC=C1Cl)C(F)(F)F,CSRS8030119614557355025551583132416,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=CC(Cl)=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583132672,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=C(Cl)C=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=C(Cl)C=C1)C(F)(F)F,CSRS8030119614557355025551583132928,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=CC=C1Cl)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=CC=C1Cl)C(F)(F)F,CSRS8030119614557355025551583133184,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=CC(Cl)=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583133440,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=CC=C1Cl)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=CC=C1Cl)C(F)(F)F,CSRS8030119614557355025551583133696,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,CSRS8030119614557355025551583133952,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,CSRS8030119614557355025551583134208,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=CC(Cl)=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583134464,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=C(Cl)C=C1)C(F)(F)F,CSRS8030119614557355025551583134720,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=CC(Cl)=C1)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583134976,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=CC=C1Cl)C(F)(F)F,OC(CNC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)(C1=CC=CC=C1Cl)C(F)(F)F,CSRS8030119614557355025551583135232,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
COC1=CC=C(Br)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC(Cl)=C1)C(F)(F)F,COC1=CC=C(Br)C=C1NC(=O)C(=O)NCC(O)(C1=CC=CC(Cl)=C1)C(F)(F)F,CSRS8030119614557355025551583135488,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17248,Clc1cc(NC(=O)C(=O)NCC(O)(C(F)(F)F)c2ccccc2)c(OC)cc1
